Date,Open,High,Low,Close*,Adj Close**,Volume
"Jul 28, 2023",52.57,53.48,52.17,52.86,52.86,"2,044,800"
"Jul 27, 2023",53.37,54.60,51.82,52.01,52.01,"2,738,500"
"Jul 26, 2023",51.16,52.99,50.86,52.53,52.53,"2,466,800"
"Jul 25, 2023",52.00,52.43,51.17,51.29,51.29,"2,146,700"
"Jul 24, 2023",52.50,52.59,51.44,51.82,51.82,"1,656,300"
"Jul 21, 2023",52.10,52.58,51.35,52.06,52.06,"2,526,100"
"Jul 20, 2023",53.66,53.79,51.67,51.72,51.72,"3,253,300"
"Jul 19, 2023",54.51,55.28,53.51,54.18,54.18,"2,750,200"
"Jul 18, 2023",53.08,53.92,52.77,53.84,53.84,"2,771,700"
"Jul 17, 2023",52.39,53.19,51.64,52.76,52.76,"2,359,100"
"Jul 14, 2023",54.06,54.70,52.66,52.72,52.72,"3,038,100"
"Jul 13, 2023",52.36,54.24,52.10,53.93,53.93,"3,915,100"
"Jul 12, 2023",52.80,53.09,50.99,51.80,51.80,"2,495,700"
"Jul 11, 2023",51.18,51.97,50.44,51.76,51.76,"2,414,600"
"Jul 10, 2023",49.46,51.19,49.32,51.11,51.11,"2,763,400"
"Jul 07, 2023",49.40,50.41,49.35,49.70,49.70,"1,930,700"
"Jul 06, 2023",50.16,50.17,48.74,49.44,49.44,"3,270,700"
"Jul 05, 2023",51.58,51.63,50.47,50.93,50.93,"2,365,900"
"Jul 03, 2023",51.13,52.67,51.09,51.80,51.80,"2,165,900"
"Jun 30, 2023",51.79,52.51,50.9,51.09,51.09,"3,250,700"
"Jun 29, 2023",51.68,51.94,50.88,51.22,51.22,"2,237,100"
"Jun 28, 2023",50.86,52.06,50.36,51.72,51.72,"2,588,100"
"Jun 27, 2023",50.49,51.14,49.31,50.93,50.93,"3,873,100"
"Jun 26, 2023",50.15,51.14,49.8,50.61,50.61,"2,911,100"
"Jun 23, 2023",49.99,50.46,49.57,50.08,50.08,"3,957,200"
"Jun 22, 2023",50.48,51.29,49.96,50.85,50.85,"3,507,900"
"Jun 21, 2023",51.58,51.81,49.66,50.7,50.7,"4,565,600"
"Jun 20, 2023",52.94,53.89,51.75,52.01,52.01,"4,311,200"
"Jun 16, 2023",54.55,54.55,53.11,53.85,53.85,"5,766,700"
"Jun 15, 2023",53.38,54.71,53.17,54.28,54.28,"6,588,500"
"Jun 14, 2023",55.12,56.07,53.73,54.1,54.1,"6,493,700"
"Jun 13, 2023",55.67,57.49,54.93,55.28,55.28,"7,647,500"
"Jun 12, 2023",57.1,57.76,54.29,54.92,54.92,"12,118,100"
"Jun 09, 2023",64.31,64.71,55.65,57.02,57.02,"32,090,800"
"Jun 08, 2023",56.6,58.75,56.05,58.48,58.48,"13,722,100"
"Jun 07, 2023",59.45,60.48,57.12,57.22,57.22,"3,846,100"
"Jun 06, 2023",57.14,59.28,56.87,59.15,59.15,"2,983,600"
"Jun 05, 2023",57.06,57.99,56.03,57.57,57.57,"3,533,500"
"Jun 02, 2023",57.8,58.25,56.6,57.47,57.47,"2,723,200"
"Jun 01, 2023",56.09,57.91,55.81,57.2,57.2,"2,871,600"
"May 31, 2023",55.29,56.69,54.6,56.4,56.4,"4,977,300"
"May 30, 2023",56.3,56.98,55.23,55.97,55.97,"2,915,200"
"May 26, 2023",53.36,56.3,53.36,55.0,55.0,"2,695,000"
"May 25, 2023",54.26,54.69,52.76,53.34,53.34,"1,947,900"
"May 24, 2023",53.43,54.0,52.82,53.47,53.47,"1,985,400"
"May 23, 2023",55.11,56.74,54.38,54.4,54.4,"2,280,600"
"May 22, 2023",53.1,55.62,52.69,55.45,55.45,"3,474,000"
"May 19, 2023",52.37,53.54,52.28,53.12,53.12,"2,440,100"
"May 18, 2023",52.14,52.82,51.5,52.56,52.56,"2,389,700"
"May 17, 2023",50.39,52.72,49.89,52.29,52.29,"2,793,100"
"May 16, 2023",50.6,51.43,49.9,50.26,50.26,"1,504,000"
"May 15, 2023",48.82,51.17,48.41,51.1,51.1,"2,641,600"
"May 12, 2023",49.48,49.48,48.37,48.85,48.85,"1,599,200"
"May 11, 2023",50.3,50.35,48.87,49.44,49.44,"1,911,300"
"May 10, 2023",50.08,50.42,49.21,50.01,50.01,"2,189,800"
"May 09, 2023",48.86,49.97,48.6,49.43,49.43,"2,193,100"
"May 08, 2023",48.95,49.67,48.57,49.3,49.3,"2,205,000"
"May 05, 2023",47.85,49.08,47.42,48.73,48.73,"2,331,300"
"May 04, 2023",47.71,48.25,47.07,47.54,47.54,"1,750,800"
"May 03, 2023",48.54,48.62,46.8,47.4,47.4,"3,934,700"
"May 02, 2023",49.4,49.6,47.95,48.45,48.45,"3,569,200"
"May 01, 2023",49.2,49.91,48.82,49.49,49.49,"1,858,700"
"Apr 28, 2023",48.72,49.58,48.0,49.44,49.44,"1,910,200"
"Apr 27, 2023",48.99,49.31,47.91,49.1,49.1,"3,224,200"
"Apr 26, 2023",50.04,50.04,47.81,48.22,48.22,"3,094,900"
"Apr 25, 2023",49.88,49.89,48.67,49.15,49.15,"4,432,000"
"Apr 24, 2023",50.84,51.35,49.76,50.48,50.48,"2,758,200"
"Apr 21, 2023",52.0,52.1,50.98,51.05,51.05,"3,051,600"
"Apr 20, 2023",52.27,52.85,51.89,52.29,52.29,"3,433,300"
"Apr 19, 2023",52.53,54.24,52.37,53.05,53.05,"3,878,800"
"Apr 18, 2023",54.09,54.45,52.84,53.25,53.25,"4,192,900"
"Apr 17, 2023",54.48,54.48,53.01,53.78,53.78,"4,530,500"
"Apr 14, 2023",55.2,56.19,54.05,54.46,54.46,"3,013,600"
"Apr 13, 2023",54.8,56.81,54.76,55.68,55.68,"2,633,700"
"Apr 12, 2023",58.36,58.48,54.34,54.48,54.48,"2,917,400"
"Apr 11, 2023",57.04,57.51,55.95,57.1,57.1,"2,126,900"
"Apr 10, 2023",55.7,57.0,55.2,56.83,56.83,"2,755,800"
"Apr 06, 2023",55.29,56.58,54.7,56.47,56.47,"2,165,100"
"Apr 05, 2023",56.33,56.49,54.41,55.93,55.93,"2,855,500"
"Apr 04, 2023",58.59,58.69,56.33,56.96,56.96,"3,252,200"
"Apr 03, 2023",57.3,58.47,56.62,58.08,58.08,"3,613,000"
"Mar 31, 2023",56.99,58.83,56.38,58.3,58.3,"4,529,900"
"Mar 30, 2023",58.78,58.79,56.1,56.54,56.54,"3,558,500"
"Mar 29, 2023",58.01,58.48,56.35,57.98,57.98,"3,202,600"
"Mar 28, 2023",57.23,57.86,56.6,57.04,57.04,"2,214,700"
"Mar 27, 2023",57.12,57.65,56.01,57.17,57.17,"2,283,700"
"Mar 24, 2023",56.99,57.13,55.24,56.62,56.62,"2,187,600"
"Mar 23, 2023",57.52,59.08,56.35,57.21,57.21,"2,589,800"
"Mar 22, 2023",58.2,59.11,56.51,56.59,56.59,"3,526,000"
"Mar 21, 2023",56.11,58.73,55.85,58.51,58.51,"3,750,200"
"Mar 20, 2023",58.14,58.22,54.86,55.79,55.79,"5,142,900"
"Mar 17, 2023",58.52,59.69,57.45,58.52,58.52,"3,809,500"
"Mar 16, 2023",56.63,58.9,55.86,58.81,58.81,"4,570,600"
"Mar 15, 2023",54.47,56.85,54.0,56.55,56.55,"5,160,000"
"Mar 14, 2023",54.57,56.88,53.89,55.49,55.49,"7,837,300"
"Mar 13, 2023",49.0,54.45,47.78,53.06,53.06,"10,204,500"
"Mar 10, 2023",53.71,55.28,49.42,49.69,49.69,"29,047,800"
"Mar 09, 2023",65.9,66.9,63.93,64.41,64.41,"8,283,900"
"Mar 08, 2023",65.34,66.29,64.25,65.66,65.66,"3,407,600"
"Mar 07, 2023",64.74,66.98,64.48,64.92,64.92,"4,233,900"
"Mar 06, 2023",65.19,66.18,63.96,64.15,64.15,"3,556,700"
"Mar 03, 2023",61.9,65.19,61.64,65.09,65.09,"4,265,200"
"Mar 02, 2023",58.06,61.6,57.86,61.28,61.28,"3,079,700"
"Mar 01, 2023",60.79,61.68,58.95,58.99,58.99,"2,802,600"
"Feb 28, 2023",60.0,61.98,59.94,61.35,61.35,"3,979,800"
"Feb 27, 2023",60.29,60.77,59.59,59.76,59.76,"2,701,500"
"Feb 24, 2023",59.75,60.04,58.33,59.14,59.14,"2,716,300"
"Feb 23, 2023",61.64,61.96,58.93,61.44,61.44,"3,129,300"
"Feb 22, 2023",59.8,60.5,58.69,60.46,60.46,"3,310,700"
"Feb 21, 2023",59.81,60.49,58.06,59.61,59.61,"7,121,900"
"Feb 17, 2023",65.8,66.79,63.6,64.47,64.47,"3,597,100"
"Feb 16, 2023",63.7,69.45,63.0,66.65,66.65,"8,938,500"
"Feb 15, 2023",62.69,65.53,62.53,65.49,65.49,"2,253,400"
"Feb 14, 2023",61.2,63.99,60.65,63.64,63.64,"1,939,100"
"Feb 13, 2023",61.27,62.91,60.63,61.85,61.85,"2,063,100"
"Feb 10, 2023",62.67,62.98,60.07,60.69,60.69,"3,166,100"
"Feb 09, 2023",66.09,66.85,63.58,63.85,63.85,"3,010,900"
"Feb 08, 2023",65.7,66.64,64.84,64.95,64.95,"3,052,800"
"Feb 07, 2023",63.57,66.51,62.32,66.18,66.18,"3,322,800"
"Feb 06, 2023",64.1,65.38,62.56,62.95,62.95,"2,262,300"
"Feb 03, 2023",64.78,67.94,64.35,65.33,65.33,"3,997,300"
"Feb 02, 2023",65.41,68.61,64.29,67.83,67.83,"6,250,600"
"Feb 01, 2023",61.0,63.52,59.2,63.0,63.0,"3,788,600"
"Jan 31, 2023",58.29,60.71,58.09,60.64,60.64,"3,397,800"
"Jan 30, 2023",58.13,59.54,57.33,58.29,58.29,"3,268,700"
"Jan 27, 2023",57.87,60.19,57.87,59.25,59.25,"3,093,800"
"Jan 26, 2023",58.63,59.3,57.22,58.6,58.6,"2,830,700"
"Jan 25, 2023",56.42,57.74,54.61,57.33,57.33,"3,264,200"
